Zone,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI
B0067,Both,Stomach,10yrs,1018982,673,6.602,6.272,6.932,782043,832,10.634,10.102,11.165,195088,164,8.409,7.988,8.829
B0071,Both,Stomach,10yrs,514609,582,11.302,10.737,11.867,376254,354,9.401,8.931,9.871,77368,54,7.002,6.652,7.352
B0072,Both,Stomach,10yrs,526493,360,6.829,6.488,7.171,351502,158,4.505,4.279,4.73,140650,74,5.243,4.981,5.506
Statewide,Female,Stomach,10yrs,23144310,19047,8.23,7.818,8.641,14033249,8638,6.155,5.847,6.463,7675012,5012,6.53,6.203,6.856
A9001,Female,Stomach,10yrs,275648,181,6.568,6.24,6.897,228752,146,6.403,6.083,6.723,32016,29,8.982,8.533,9.431
A9002,Female,Stomach,10yrs,311917,140,4.494,4.269,4.719,154473,55,3.571,3.392,3.749,76302,52,6.797,6.457,7.137
A9003,Female,Stomach,10yrs,326937,244,7.472,7.098,7.846,126262,121,9.555,9.077,10.033,167139,79,4.732,4.496,4.969
A9004,Female,Stomach,10yrs,342804,305,8.888,8.444,9.332,159976,67,4.181,3.972,4.39,168892,51,3.005,2.855,3.156
A9005,Female,Stomach,10yrs,296909,166,5.591,5.311,5.87,21648,,,,,243844,106,4.337,4.12,4.554
A9006,Female,Stomach,10yrs,286231,160,5.6,5.32,5.88,173029,51,2.924,2.778,3.07,98275,38,3.871,3.677,4.064
A9007,Female,Stomach,10yrs,296950,232,7.798,7.408,8.188,161052,50,3.079,2.925,3.233,112867,105,9.295,8.83,9.76
A9008,Female,Stomach,10yrs,338454,202,5.957,5.659,6.255,267683,252,9.426,8.955,9.898,54364,40,7.409,7.039,7.779
A9009,Female,Stomach,10yrs,315360,224,7.098,6.743,7.453,200279,116,5.799,5.509,6.089,102254,74,7.192,6.832,7.551
A9010,Female,Stomach,10yrs,331586,326,9.818,9.327,10.308,219491,98,4.449,4.227,4.672,92529,49,5.295,5.031,5.56
A9011,Female,Stomach,10yrs,305304,184,6.037,5.735,6.338,250437,235,9.392,8.923,9.862,34618,,,,
A9013,Female,Stomach,10yrs,290418,223,7.678,7.294,8.062,205185,204,9.954,9.456,10.451,58462,30,5.062,4.809,5.315
A9014,Female,Stomach,10yrs,274589,144,5.238,4.976,5.5,222304,104,4.662,4.429,4.895,33930,,,,
A9015,Female,Stomach,10yrs,294701,265,8.993,8.544,9.443,96742,91,9.356,8.888,9.823,178771,96,5.35,5.082,5.617
A9016,Female,Stomach,10yrs,409603,393,9.592,9.112,10.072,317038,159,5.022,4.771,5.273,79246,34,4.336,4.119,4.553
A9017,Female,Stomach,10yrs,324159,213,6.577,6.248,6.906,137444,56,4.088,3.884,4.293,178143,80,4.509,4.284,4.735
A9018,Female,Stomach,10yrs,293789,194,6.616,6.285,6.947,250686,184,7.337,6.97,7.704,23692,20,8.635,8.204,9.067
A9019,Female,Stomach,10yrs,334005,202,6.049,5.746,6.351,140703,101,7.205,6.845,7.566,132910,42,3.166,3.008,3.324
A9020,Female,Stomach,10yrs,357225,118,3.295,3.13,3.46,85151,31,3.633,3.451,3.814,261232,99,3.801,3.611,3.991
A9021,Female,Stomach,10yrs,309306,162,5.227,4.965,5.488,221749,91,4.11,3.904,4.315,34248,34,9.806,9.315,10.296
A9022,Female,Stomach,10yrs,325822,293,8.98,8.531,9.429,128032,95,7.393,7.023,7.762,190927,181,9.474,9,9.948
A9023,Female,Stomach,10yrs,288342,143,4.959,4.711,5.207,80323,40,4.98,4.731,5.229,188030,129,6.839,6.497,7.181
A9024,Female,Stomach,10yrs,263935,81,3.072,2.918,3.225,90663,76,8.37,7.951,8.788,152299,151,9.918,9.423,10.414
A9025,Female,Stomach,10yrs,291396,142,4.864,4.62,5.107,184762,108,5.826,5.535,6.117,89361,79,8.814,8.373,9.255
A9026,Female,Stomach,10yrs,328919,94,2.848,2.706,2.99,180116,82,4.565,4.336,4.793,130801,36,2.717,2.582,2.853
A9027,Female,Stomach,10yrs,274340,149,5.414,5.144,5.685,197350,115,5.838,5.546,6.13,47064,46,9.778,9.289,10.267
A9028,Female,Stomach,10yrs,313934,239,7.627,7.246,8.009,238801,123,5.141,4.884,5.398,29997,,,,
A9029,Female,Stomach,10yrs,307774,246,7.981,7.582,8.38,278620,272,9.758,9.27,10.246,16643,,,,
A9030,Female,Stomach,10yrs,328529,252,7.666,7.283,8.049,176510,137,7.788,7.398,8.177,123188,52,4.231,4.02,4.443
A9031,Female,Stomach,10yrs,264160,153,5.789,5.5,6.078,216924,169,7.811,7.42,8.201,31069,,,,
A9033,Female,Stomach,10yrs,341447,249,7.292,6.927,7.657,308334,84,2.713,2.577,2.848,20851,,,,
A9034,Female,Stomach,10yrs,321590,256,7.971,7.572,8.369,187481,75,4.011,3.81,4.211,121828,55,4.549,4.322,4.776
A9035,Female,Stomach,10yrs,318851,118,3.698,3.513,3.883,158685,126,7.932,7.535,8.328,149775,74,4.96,4.712,5.208
A9036,Female,Stomach,10yrs,334152,137,4.111,3.906,4.317,239239,110,4.615,4.384,4.846,75506,41,5.415,5.144,5.685
A9037,Female,Stomach,10yrs,312517,99,3.174,3.015,3.333,234525,150,6.411,6.091,6.732,48781,20,4.165,3.957,4.373
A9038,Female,Stomach,10yrs,311939,278,8.926,8.48,9.372,212625,139,6.541,6.214,6.868,78027,33,4.167,3.958,4.375
A9039,Female,Stomach,10yrs,325378,169,5.182,4.923,5.441,239581,189,7.876,7.482,8.269,61138,53,8.707,8.272,9.142
A9040,Female,Stomach,10yrs,290894,171,5.887,5.593,6.182,197531,77,3.889,3.695,4.083,65287,49,7.47,7.096,7.843
A9041,Female,Stomach,10yrs,323679,228,7.048,6.695,7.4,205716,198,9.641,9.159,10.123,89358,40,4.482,4.258,4.706
A9042,Female,Stomach,10yrs,322915,99,3.078,2.924,3.231,156260,70,4.449,4.226,4.671,120339,49,4.042,3.84,4.244
A9043,Female,Stomach,10yrs,305115,204,6.678,6.344,7.012,139771,130,9.326,8.859,9.792,153447,64,4.167,3.958,4.375
A9044,Female,Stomach,10yrs,394859,122,3.085,2.931,3.239,160960,102,6.347,6.03,6.664,223798,182,8.118,7.712,8.524
A9045,Female,Stomach,10yrs,302035,101,3.34,3.173,3.507,69862,44,6.339,6.022,6.656,210790,123,5.841,5.549,6.133
A9046,Female,Stomach,10yrs,335961,249,7.417,7.046,7.787,36797,,,,,288929,163,5.648,5.365,5.93
A9048,Female,Stomach,10yrs,326716,110,3.369,3.201,3.538,133166,118,8.898,8.453,9.343,169768,127,7.489,7.115,7.864
A9049,Female,Stomach,10yrs,323709,99,3.073,2.919,3.226,206419,157,7.591,7.212,7.971,92063,58,6.298,5.983,6.613
B0002,Female,Stomach,10yrs,241270,72,2.986,2.836,3.135,196495,147,7.478,7.104,7.852,38483,,,,
B0004,Female,Stomach,10yrs,352263,290,8.236,7.824,8.648,208680,161,7.704,7.319,8.089,133889,119,8.908,8.462,9.353
B0010,Female,Stomach,10yrs,326702,255,7.794,7.405,8.184,176808,163,9.232,8.77,9.694,140410,47,3.351,3.183,3.518
B0011,Female,Stomach,10yrs,368795,235,6.368,6.049,6.686,325988,300,9.215,8.755,9.676,29976,30,10.004,9.504,10.504
B0013,Female,Stomach,10yrs,291822,283,9.708,9.222,10.193,198530,145,7.308,6.943,7.673,60426,59,9.839,9.347,10.331
B0016,Female,Stomach,10yrs,263937,110,4.152,3.944,4.359,154673,131,8.467,8.043,8.89,103515,37,3.578,3.399,3.757
B0019,Female,Stomach,10yrs,285000,215,7.542,7.165,7.919,169595,171,10.081,9.577,10.585,108994,104,9.585,9.105,10.064
B0024,Female,Stomach,10yrs,391984,201,5.135,4.878,5.391,237612,103,4.34,4.123,4.557,130810,58,4.402,4.182,4.622
B0026,Female,Stomach,10yrs,260138,163,6.249,5.936,6.561,163224,77,4.69,4.455,4.924,77606,78,10.1,9.595,10.605
B0030,Female,Stomach,10yrs,345489,142,4.118,3.912,4.324,144594,87,6.037,5.735,6.339,185485,69,3.74,3.553,3.927
B0032,Female,Stomach,10yrs,285508,135,4.736,4.499,4.972,150661,56,3.706,3.521,3.891,127917,84,6.576,6.247,6.905
B0034,Female,Stomach,10yrs,484870,352,7.256,6.893,7.619,367192,301,8.209,7.798,8.619,107854,50,4.626,4.395,4.858
B0035,Female,Stomach,10yrs,369155,166,4.499,4.274,4.723,231100,80,3.458,3.285,3.631,124679,89,7.12,6.764,7.476
B0038,Female,Stomach,10yrs,299131,187,6.251,5.938,6.564,239856,111,4.623,4.391,4.854,44646,27,6.003,5.703,6.303
B0043,Female,Stomach,10yrs,377118,236,6.253,5.941,6.566,228887,130,5.681,5.397,5.965,126335,127,10.041,9.539,10.543
B0044,Female,Stomach,10yrs,358671,104,2.905,2.759,3.05,234203,107,4.56,4.332,4.788,115451,66,5.685,5.401,5.97
B0047,Female,Stomach,10yrs,350511,307,8.761,8.323,9.199,208740,76,3.617,3.436,3.798,134565,66,4.916,4.67,5.161
B0049,Female,Stomach,10yrs,317982,309,9.706,9.22,10.191,180670,50,2.779,2.64,2.918,126709,40,3.172,3.013,3.331
B0051,Female,Stomach,10yrs,447961,352,7.853,7.46,8.246,356547,184,5.163,4.904,5.421,72529,59,8.068,7.665,8.471
B0058,Female,Stomach,10yrs,490887,133,2.713,2.577,2.849,387835,132,3.404,3.234,3.574,69893,56,8.055,7.652,8.457
B0059,Female,Stomach,10yrs,265987,268,10.08,9.576,10.584,171994,104,6.049,5.747,6.352,85255,23,2.716,2.58,2.851
B0066,Female,Stomach,10yrs,437356,393,8.987,8.538,9.437,241067,215,8.903,8.458,9.348,186232,83,4.45,4.228,4.673
B0067,Female,Stomach,10yrs,521702,200,3.825,3.634,4.016,400420,254,6.335,6.019,6.652,100292,88,8.773,8.334,9.211
B0071,Female,Stomach,10yrs,248076,121,4.88,4.636,5.124,181809,61,3.348,3.18,3.515,37088,36,9.663,9.18,10.146
B0072,Female,Stomach,10yrs,267192,94,3.532,3.356,3.709,176932,104,5.868,5.574,6.161,73173,66,9.087,8.633,9.541
Statewide,Male,Stomach,10yrs,22132383,28188,12.736,12.099,13.373,13591875,16233,11.943,11.346,12.54,6949759,9292,13.37,12.702,14.039
A9001,Male,Stomach,10yrs,261196,274,10.496,9.971,11.021,217969,254,11.666,11.083,12.249,28600,34,11.804,11.213,12.394
A9002,Male,Stomach,10yrs,296418,162,5.474,5.2,5.748,143140,175,12.21,11.599,12.82,65022,39,5.997,5.697,6.296
A9003,Male,Stomach,10yrs,292569,135,4.603,4.373,4.834,117021,120,10.292,9.777,10.806,137992,197,14.307,13.591,15.022
A9004,Male,Stomach,10yrs,305951,150,4.891,4.647,5.136,143409,101,7.01,6.66,7.361,148089,104,7.035,6.684,7.387
A9005,Male,Stomach,10yrs,259406,221,8.532,8.105,8.959,19973,22,11.219,10.658,11.78,203227,153,7.525,7.149,7.901
A9006,Male,Stomach,10yrs,274142,438,15.968,15.17,16.767,170056,257,15.114,14.358,15.87,86965,136,15.626,14.845,16.407
A9007,Male,Stomach,10yrs,272479,413,15.159,14.401,15.917,154778,217,14.011,13.31,14.711,94093,144,15.251,14.489,16.014
A9008,Male,Stomach,10yrs,327920,296,9.014,8.564,9.465,256595,139,5.423,5.152,5.694,53251,48,9.057,8.604,9.51
A9009,Male,Stomach,10yrs,285688,282,9.875,9.382,10.369,183355,192,10.496,9.971,11.021,88067,58,6.543,6.216,6.87
A9010,Male,Stomach,10yrs,298401,415,13.918,13.222,14.614,196992,227,11.502,10.927,12.077,80459,77,9.594,9.114,10.073
A9011,Male,Stomach,10yrs,293301,443,15.112,14.356,15.868,238848,344,14.414,13.693,15.135,32458,26,8.054,7.652,8.457
A9013,Male,Stomach,10yrs,288663,328,11.359,10.791,11.927,205005,133,6.481,6.157,6.805,54492,35,6.454,6.131,6.776
A9014,Male,Stomach,10yrs,265000,181,6.829,6.487,7.17,212286,199,9.39,8.921,9.86,30589,37,12.236,11.625,12.848
A9015,Male,Stomach,10yrs,256648,218,8.513,8.087,8.938,94590,55,5.799,5.509,6.089,142277,91,6.403,6.083,6.723
A9016,Male,Stomach,10yrs,367371,198,5.386,5.117,5.656,290068,169,5.818,5.528,6.109,64521,62,9.577,9.098,10.056
A9017,Male,Stomach,10yrs,305440,155,5.073,4.82,5.327,137628,141,10.244,9.732,10.756,159196,155,9.717,9.231,10.202
A9018,Male,Stomach,10yrs,275885,327,11.836,11.244,12.427,235329,232,9.879,9.385,10.372,22577,,,,
A9019,Male,Stomach,10yrs,320973,374,11.645,11.063,12.227,135414,220,16.236,15.424,17.048,119445,117,9.815,9.324,10.306
A9020,Male,Stomach,10yrs,301581,487,16.139,15.332,16.946,78547,72,9.171,8.712,9.629,211739,188,8.859,8.416,9.302
A9021,Male,Stomach,10yrs,293811,358,12.189,11.579,12.798,204925,252,12.311,11.696,12.927,31180,40,12.843,12.201,13.485
A9022,Male,Stomach,10yrs,310381,160,5.139,4.882,5.396,126041,144,11.423,10.852,11.995,177746,203,11.395,10.825,11.965
A9023,Male,Stomach,10yrs,281634,175,6.23,5.918,6.541,92087,117,12.703,12.068,13.339,165097,217,13.143,12.486,13.8
A9024,Male,Stomach,10yrs,282156,317,11.24,10.678,11.802,105883,103,9.709,9.223,10.194,147452,98,6.673,6.34,7.007
A9025,Male,Stomach,10yrs,271637,415,15.276,14.512,16.039,175908,181,10.273,9.759,10.786,77402,111,14.324,13.608,15.04
A9026,Male,Stomach,10yrs,295328,477,16.151,15.343,16.958,167093,154,9.188,8.729,9.648,108206,99,9.115,8.659,9.571
A9027,Male,Stomach,10yrs,274152,191,6.98,6.631,7.329,197990,123,6.205,5.895,6.515,44740,24,5.313,5.048,5.579
A9028,Male,Stomach,10yrs,296689,475,16.013,15.212,16.814,220256,107,4.872,4.629,5.116,25928,30,11.715,11.13,12.301
A9029,Male,Stomach,10yrs,294919,260,8.816,8.375,9.257,266705,123,4.611,4.38,4.841,14409,21,14.637,13.906,15.369
A9030,Male,Stomach,10yrs,301121,304,10.085,9.58,10.589,165442,140,8.461,8.038,8.884,103463,50,4.793,4.553,5.033
A9031,Male,Stomach,10yrs,261621,146,5.578,5.299,5.856,214575,232,10.83,10.289,11.372,28195,45,15.885,15.091,16.68
A9033,Male,Stomach,10yrs,339754,417,12.26,11.647,12.873,305828,158,5.178,4.919,5.437,21112,21,10.165,9.657,10.674
A9034,Male,Stomach,10yrs,299120,308,10.288,9.774,10.803,178944,219,12.22,11.609,12.831,107536,70,6.547,6.22,6.874
A9035,Male,Stomach,10yrs,310335,285,9.171,8.713,9.63,156160,71,4.523,4.297,4.749,143072,66,4.588,4.359,4.818
A9036,Male,Stomach,10yrs,309759,406,13.112,12.456,13.768,224707,355,15.797,15.007,16.587,65686,33,5.063,4.81,5.317
A9037,Male,Stomach,10yrs,290205,391,13.484,12.81,14.158,217492,210,9.677,9.193,10.16,42949,40,9.205,8.745,9.665
A9038,Male,Stomach,10yrs,295287,421,14.245,13.533,14.958,207017,304,14.661,13.928,15.394,66385,30,4.5,4.275,4.725
A9039,Male,Stomach,10yrs,312306,247,7.923,7.527,8.32,231733,168,7.251,6.889,7.614,55243,37,6.674,6.34,7.007
A9040,Male,Stomach,10yrs,279662,398,14.222,13.511,14.933,187039,264,14.116,13.41,14.822,59425,27,4.565,4.337,4.794
A9041,Male,Stomach,10yrs,296355,408,13.784,13.095,14.473,193423,221,11.41,10.84,11.981,73199,119,16.274,15.46,17.087
A9042,Male,Stomach,10yrs,308652,243,7.88,7.486,8.274,150923,84,5.583,5.304,5.862,106570,51,4.818,4.577,5.059
A9043,Male,Stomach,10yrs,292477,174,5.956,5.658,6.253,138959,215,15.445,14.673,16.218,139125,112,8.055,7.653,8.458
A9044,Male,Stomach,10yrs,368106,232,6.299,5.984,6.614,155458,92,5.949,5.652,6.247,200509,177,8.823,8.382,9.264
A9045,Male,Stomach,10yrs,264960,155,5.853,5.56,6.145,65390,72,10.944,10.397,11.491,176143,204,11.563,10.985,12.141
A9046,Male,Stomach,10yrs,288835,391,13.528,12.851,14.204,33477,34,10.038,9.536,10.54,242640,320,13.168,12.509,13.826
A9048,Male,Stomach,10yrs,319364,189,5.914,5.618,6.21,140063,129,9.202,8.742,9.662,148701,122,8.223,7.812,8.634
A9049,Male,Stomach,10yrs,297619,357,12.012,11.411,12.612,193194,193,9.971,9.473,10.47,76636,70,9.085,8.63,9.539
B0002,Male,Stomach,10yrs,278464,182,6.543,6.216,6.87,201924,168,8.322,7.906,8.738,61513,94,15.294,14.529,16.059
B0004,Male,Stomach,10yrs,344224,386,11.202,10.642,11.763,203696,297,14.567,13.839,15.295,129553,102,7.851,7.458,8.243
B0010,Male,Stomach,10yrs,298931,231,7.718,7.332,8.104,169257,172,10.181,9.672,10.69,120580,142,11.758,11.17,12.346
B0011,Male,Stomach,10yrs,353122,450,12.747,12.11,13.385,312276,231,7.402,7.032,7.772,27688,16,5.954,5.657,6.252
B0013,Male,Stomach,10yrs,292775,236,8.055,7.653,8.458,200316,252,12.571,11.942,13.199,56277,92,16.298,15.483,17.113
B0016,Male,Stomach,10yrs,319565,474,14.831,14.09,15.573,169727,237,13.974,13.276,14.673,143265,213,14.844,14.102,15.586
B0019,Male,Stomach,10yrs,293259,311,10.607,10.077,11.137,171033,140,8.191,7.782,8.601,115440,57,4.903,4.658,5.148
B0024,Male,Stomach,10yrs,379617,403,10.604,10.074,11.134,229932,168,7.318,6.952,7.684,118400,170,14.328,13.611,15.044
B0026,Male,Stomach,10yrs,248800,339,13.631,12.949,14.312,160869,159,9.905,9.41,10.401,68596,70,10.16,9.652,10.668
B0030,Male,Stomach,10yrs,327475,394,12.034,11.432,12.636,143646,116,8.099,7.694,8.504,167808,247,14.744,14.007,15.481
B0032,Male,Stomach,10yrs,287949,455,15.81,15.019,16.6,150330,87,5.783,5.494,6.072,128172,209,16.29,15.476,17.105
B0034,Male,Stomach,10yrs,472557,750,15.874,15.08,16.667,352791,443,12.543,11.916,13.17,104179,72,6.94,6.593,7.286
B0035,Male,Stomach,10yrs,357919,356,9.948,9.451,10.446,228086,299,13.104,12.448,13.759,113407,96,8.449,8.026,8.871
B0038,Male,Stomach,10yrs,282839,412,14.58,13.851,15.309,226534,246,10.856,10.314,11.399,40934,20,4.838,4.596,5.08
B0043,Male,Stomach,10yrs,359563,430,11.966,11.368,12.565,222016,228,10.269,9.756,10.783,112546,52,4.579,4.35,4.808
B0044,Male,Stomach,10yrs,366658,470,12.808,12.168,13.448,230046,158,6.875,6.531,7.219,126986,140,10.993,10.443,11.542
B0047,Male,Stomach,10yrs,336578,492,14.629,13.897,15.36,201363,192,9.523,9.047,9.999,127845,69,5.414,5.143,5.685
B0049,Male,Stomach,10yrs,308745,454,14.708,13.972,15.443,182268,247,13.555,12.878,14.233,112874,179,15.86,15.067,16.653
B0051,Male,Stomach,10yrs,480387,639,13.299,12.634,13.964,366547,231,6.306,5.99,6.621,94251,129,13.729,13.043,14.416
B0058,Male,Stomach,10yrs,473976,520,10.962,10.414,11.51,372715,517,13.867,13.174,14.56,62003,75,12.16,11.552,12.768
B0059,Male,Stomach,10yrs,258300,284,11.014,10.463,11.564,171055,222,12.978,12.329,13.627,77891,112,14.321,13.605,15.037
B0066,Male,Stomach,10yrs,402289,425,10.562,10.034,11.091,227095,324,14.267,13.554,14.98,165191,117,7.059,6.706,7.412
B0067,Male,Stomach,10yrs,497280,636,12.795,12.155,13.434,381623,626,16.401,15.581,17.221,94795,56,5.858,5.565,6.151
B0071,Male,Stomach,10yrs,266533,196,7.341,6.974,7.708,194445,262,13.473,12.8,14.147,40280,56,14.015,13.314,14.715
B0072,Male,Stomach,10yrs,259301,125,4.825,4.584,5.067,174570,86,4.908,4.663,5.153,67477,34,5.101,4.846,5.356
Statewide,Both,Myeloma,10yrs,45276693,32416,7.159,6.802,7.517,27625124,11093,4.016,3.815,4.216,14624771,9318,6.371,6.053,6.69
A9001,Both,Myeloma,10yrs,536844,369,6.867,6.524,7.211,446720,290,6.491,6.167,6.816,60616,76,12.592,11.963,13.222
A9002,Both,Myeloma,10yrs,608335,867,14.244,13.532,14.956,297612,273,9.174,8.715,9.633,141325,90,6.395,6.075,6.714
A9003,Both,Myeloma,10yrs,619506,343,5.532,5.256,5.809,243283,347,14.259,13.546,14.971,305132,151,4.95,4.702,5.197
A9004,Both,Myeloma,10yrs,648755,321,4.942,4.695,5.189,303384,311,10.245,9.733,10.758,316981,431,13.609,12.929,14.29
A9005,Both,Myeloma,10yrs,556314,641,11.526,10.95,12.103,41621,17,4.138,3.931,4.344,447071,385,8.602,8.172,9.032
A9006,Both,Myeloma,10yrs,560373,666,11.881,11.287,12.475,343085,176,5.118,4.863,5.374,185240,249,13.428,12.756,14.099
A9007,Both,Myeloma,10yrs,569429,572,10.043,9.541,10.546,315830,460,14.556,13.828,15.284,206960,167,8.088,7.683,8.492
A9008,Both,Myeloma,10yrs,666374,986,14.79,14.05,15.529,524279,263,5.018,4.767,5.268,107615,80,7.421,7.05,7.792
A9009,Both,Myeloma,10yrs,601048,530,8.821,8.38,9.262,383634,176,4.597,4.367,4.826,190322,100,5.272,5.008,5.535
A9010,Both,Myeloma,10yrs,629987,263,4.178,3.969,4.387,416483,613,14.717,13.981,15.453,172988,221,12.788,12.149,13.428
A9011,Both,Myeloma,10yrs,598605,249,4.167,3.958,4.375,489286,412,8.422,8.001,8.843,67076,77,11.514,10.938,12.089
A9013,Both,Myeloma,10yrs,579080,584,10.079,9.575,10.583,410189,524,12.763,12.124,13.401,112954,58,5.142,4.885,5.399
A9014,Both,Myeloma,10yrs,539590,295,5.473,5.2,5.747,434590,543,12.484,11.859,13.108,64519,84,13.035,12.383,13.686
A9015,Both,Myeloma,10yrs,551350,492,8.925,8.479,9.371,191332,218,11.372,10.804,11.941,321049,326,10.149,9.642,10.657
A9016,Both,Myeloma,10yrs,776973,750,9.647,9.165,10.13,607106,619,10.194,9.684,10.703,143767,157,10.897,10.352,11.442
A9017,Both,Myeloma,10yrs,629599,499,7.918,7.522,8.314,275072,405,14.72,13.984,15.456,337339,304,8.997,8.548,9.447
A9018,Both,Myeloma,10yrs,569674,667,11.702,11.117,12.287,486015,224,4.615,4.384,4.845,46269,39,8.499,8.074,8.924
A9019,Both,Myeloma,10yrs,654977,311,4.741,4.504,4.978,276117,184,6.654,6.321,6.987,252355,200,7.941,7.544,8.338
A9020,Both,Myeloma,10yrs,658806,590,8.954,8.506,9.401,163699,215,13.122,12.466,13.779,472971,398,8.417,7.996,8.837
A9021,Both,Myeloma,10yrs,603116,295,4.885,4.641,5.13,426674,197,4.619,4.388,4.85,65428,80,12.201,11.591,12.812
A9022,Both,Myeloma,10yrs,636203,272,4.27,4.057,4.484,254072,186,7.308,6.942,7.673,368673,467,12.665,12.032,13.299
A9023,Both,Myeloma,10yrs,569977,724,12.705,12.069,13.34,172410,131,7.591,7.212,7.971,353128,370,10.472,9.948,10.996
A9024,Both,Myeloma,10yrs,546091,729,13.358,12.69,14.026,196546,195,9.931,9.434,10.427,299751,418,13.932,13.236,14.629
A9025,Both,Myeloma,10yrs,563033,574,10.188,9.679,10.698,360670,458,12.703,12.068,13.338,166763,133,7.994,7.595,8.394
A9026,Both,Myeloma,10yrs,624247,815,13.051,12.399,13.704,347209,201,5.779,5.49,6.068,239007,332,13.876,13.183,14.57
A9027,Both,Myeloma,10yrs,548492,463,8.432,8.011,8.854,395339,208,5.27,5.006,5.533,91803,40,4.369,4.151,4.588
A9028,Both,Myeloma,10yrs,610624,759,12.432,11.81,13.053,459056,400,8.721,8.285,9.157,55925,49,8.805,8.364,9.245
A9029,Both,Myeloma,10yrs,602692,870,14.439,13.717,15.161,545325,618,11.33,10.764,11.897,31051,31,10.101,9.596,10.606
A9030,Both,Myeloma,10yrs,629650,596,9.461,8.988,9.934,341952,207,6.05,5.747,6.352,226651,319,14.073,13.37,14.777
A9031,Both,Myeloma,10yrs,525781,519,9.88,9.386,10.374,431499,340,7.885,7.491,8.279,59264,51,8.584,8.154,9.013
A9033,Both,Myeloma,10yrs,681202,578,8.478,8.054,8.902,614162,823,13.398,12.728,14.067,41964,58,13.819,13.128,14.51
A9034,Both,Myeloma,10yrs,620709,678,10.921,10.375,11.467,366425,230,6.279,5.965,6.593,229364,239,10.419,9.898,10.94
A9035,Both,Myeloma,10yrs,629186,646,10.264,9.751,10.777,314845,384,12.195,11.585,12.804,292848,250,8.523,8.096,8.949
A9036,Both,Myeloma,10yrs,643912,720,11.176,10.617,11.735,463946,246,5.302,5.037,5.567,141192,184,13.023,12.372,13.674
A9037,Both,Myeloma,10yrs,602723,544,9.022,8.571,9.474,452017,458,10.134,9.627,10.64,91730,72,7.853,7.46,8.245
A9038,Both,Myeloma,10yrs,607227,688,11.328,10.761,11.894,419643,243,5.792,5.502,6.082,144412,145,10.044,9.542,10.546
A9039,Both,Myeloma,10yrs,637684,399,6.254,5.941,6.566,471314,624,13.244,12.582,13.906,116381,96,8.222,7.811,8.633
A9040,Both,Myeloma,10yrs,570556,491,8.605,8.175,9.035,384571,335,8.716,8.28,9.151,124713,154,12.323,11.707,12.939
A9041,Both,Myeloma,10yrs,620034,558,9.002,8.552,9.452,399139,508,12.72,12.084,13.356,162556,69,4.268,4.054,4.481
A9042,Both,Myeloma,10yrs,631566,907,14.36,13.642,15.078,307183,266,8.65,8.217,9.082,226909,279,12.299,11.684,12.914
A9043,Both,Myeloma,10yrs,597592,515,8.61,8.18,9.041,278730,140,5.023,4.771,5.274,292572,164,5.595,5.315,5.875
A9044,Both,Myeloma,10yrs,762966,725,9.506,9.031,9.982,316418,396,12.514,11.888,13.14,424307,423,9.973,9.474,10.471
A9045,Both,Myeloma,10yrs,566995,791,13.954,13.256,14.651,135251,189,14.007,13.307,14.707,386933,373,9.645,9.163,10.127
